Soil_color,Nitrogen,Phosphorus,Potassium,Rainfall,Temperature,Crop,Fertilizer
Red,55,30,30,600,20,Jowar,SSP
Red,60,30,30,600,20,Jowar,SSP
Red,50,35,20,700,25,Jowar,SSP
Red,55,35,20,700,25,Jowar,SSP
Red,60,35,20,700,25,Jowar,SSP
Red,50,40,25,600,30,Jowar,SSP
Red,55,40,25,600,30,Jowar,SSP
Red,60,40,25,600,30,Jowar,SSP
Red,60,40,40,500,15,Wheat,19:19:19 NPK
Red,65,40,40,500,15,Wheat,19:19:19 NPK
Red,70,40,40,500,15,Wheat,19:19:19 NPK
Red,75,40,40,500,15,Wheat,19:19:19 NPK
Red,80,40,40,500,15,Wheat,19:19:19 NPK
Red,60,45,45,600,20,Wheat,19:19:19 NPK
Red,65,45,45,600,20,Wheat,19:19:19 NPK
Red,70,45,45,600,20,Wheat,19:19:19 NPK
Red,75,45,45,600,20,Wheat,19:19:19 NPK
Red,80,45,45,600,20,Wheat,19:19:19 NPK
Red,60,50,50,500,25,Wheat,19:19:19 NPK
Red,65,50,50,500,25,Wheat,19:19:19 NPK
Red,70,50,50,500,25,Wheat,19:19:19 NPK
Red,75,50,50,500,25,Wheat,19:19:19 NPK
Red,80,50,50,500,25,Wheat,19:19:19 NPK
Red,60,55,55,600,30,Wheat,19:19:19 NPK
Red,65,55,55,600,30,Wheat,19:19:19 NPK
Red,70,55,55,600,30,Wheat,19:19:19 NPK
Red,75,55,55,600,30,Wheat,19:19:19 NPK
Red,80,55,55,600,30,Wheat,19:19:19 NPK
Red,60,60,60,500,15,Wheat,19:19:19 NPK
Red,65,60,60,500,15,Wheat,19:19:19 NPK
Red,70,60,60,500,15,Wheat,19:19:19 NPK
Red,75,60,60,500,15,Wheat,19:19:19 NPK
Red,80,60,60,500,15,Wheat,19:19:19 NPK
Red,60,40,45,600,20,Wheat,Urea
Red,65,40,45,600,20,Wheat,Urea
Red,70,40,45,600,20,Wheat,Urea
Red,75,40,45,600,20,Wheat,Urea
Red,80,40,45,600,20,Wheat,Urea
Red,60,45,50,500,25,Wheat,Urea
Red,65,45,50,500,25,Wheat,Urea
Red,70,45,50,500,25,Wheat,Urea
Red,75,45,50,500,25,Wheat,Urea
Red,80,45,50,500,25,Wheat,Urea
Red,60,50,55,600,30,Wheat,Urea
Red,65,50,55,600,30,Wheat,Urea
Red,70,50,55,600,30,Wheat,Urea
Red,75,50,55,600,30,Wheat,Urea
Red,80,50,55,600,30,Wheat,Urea
Red,60,55,60,500,15,Wheat,Urea
Red,65,55,60,500,15,Wheat,Urea
Red,70,55,60,500,15,Wheat,Urea
Red,75,55,60,500,15,Wheat,Urea
Red,80,55,60,500,15,Wheat,Urea
Red,60,60,40,600,20,Wheat,Urea
Red,65,60,40,600,20,Wheat,Urea
Red,70,60,40,600,20,Wheat,Urea
Red,75,60,40,600,20,Wheat,Urea
Red,80,60,40,600,20,Wheat,Urea
Red,60,40,50,500,25,Wheat,19:19:19 NPK
Red,65,40,50,500,25,Wheat,19:19:19 NPK
Red,70,40,50,500,25,Wheat,19:19:19 NPK
Red,75,40,50,500,25,Wheat,19:19:19 NPK
Red,80,40,50,500,25,Wheat,19:19:19 NPK
Red,60,45,55,600,30,Wheat,19:19:19 NPK
Red,65,45,55,600,30,Wheat,19:19:19 NPK
Red,70,45,55,600,30,Wheat,19:19:19 NPK
Red,75,45,55,600,30,Wheat,19:19:19 NPK
Red,80,45,55,600,30,Wheat,19:19:19 NPK
Red,60,50,60,500,15,Wheat,19:19:19 NPK
Red,65,50,60,500,15,Wheat,19:19:19 NPK
Red,70,50,60,500,15,Wheat,19:19:19 NPK
Red,75,50,60,500,15,Wheat,19:19:19 NPK
Red,80,50,60,500,15,Wheat,19:19:19 NPK
Red,60,55,40,600,20,Wheat,19:19:19 NPK
Red,65,55,40,600,20,Wheat,19:19:19 NPK
Red,70,55,40,600,20,Wheat,19:19:19 NPK
Red,75,55,40,600,20,Wheat,19:19:19 NPK
Red,80,55,40,600,20,Wheat,19:19:19 NPK
Red,60,60,45,500,25,Wheat,19:19:19 NPK
Red,65,60,45,500,25,Wheat,19:19:19 NPK
Red,70,60,45,500,25,Wheat,19:19:19 NPK
Red,75,60,45,500,25,Wheat,19:19:19 NPK
Red,80,60,45,500,25,Wheat,19:19:19 NPK
Red,60,40,55,600,30,Wheat,Urea
Red,65,40,55,600,30,Wheat,Urea
Red,70,40,55,600,30,Wheat,Urea
Red,75,40,55,600,30,Wheat,Urea
Red,80,40,55,600,30,Wheat,Urea
Red,60,45,60,500,15,Wheat,Urea
Red,65,45,60,500,15,Wheat,Urea
Red,70,45,60,500,15,Wheat,Urea
Red,75,45,60,500,15,Wheat,Urea
Red,80,45,60,500,15,Wheat,Urea
Red,60,50,40,600,20,Wheat,Urea
Red,65,50,40,600,20,Wheat,Urea
Red,70,50,40,600,20,Wheat,Urea
Red,75,50,40,600,20,Wheat,Urea
Red,80,50,40,600,20,Wheat,Urea
Red,60,55,45,500,25,Wheat,Urea
Red,65,55,45,500,25,Wheat,Urea
Red,70,55,45,500,25,Wheat,Urea
Red,75,55,45,500,25,Wheat,Urea
Red,80,55,45,500,25,Wheat,Urea
Red,60,60,50,600,30,Wheat,Urea
Red,65,60,50,600,30,Wheat,Urea
Red,70,60,50,600,30,Wheat,Urea
Red,75,60,50,600,30,Wheat,Urea
Red,80,60,50,600,30,Wheat,Urea
Red,60,40,60,500,15,Wheat,19:19:19 NPK
Red,65,40,60,500,15,Wheat,19:19:19 NPK
Red,70,40,60,500,15,Wheat,19:19:19 NPK
Red,75,40,60,500,15,Wheat,19:19:19 NPK
Red,80,40,60,500,15,Wheat,19:19:19 NPK
Red,60,45,40,600,20,Wheat,19:19:19 NPK
Red,65,45,40,600,20,Wheat,19:19:19 NPK
Red,70,45,40,600,20,Wheat,19:19:19 NPK
Red,75,45,40,600,20,Wheat,19:19:19 NPK
Red,80,45,40,600,20,Wheat,19:19:19 NPK
Red,60,50,45,500,25,Wheat,19:19:19 NPK
Red,65,50,45,500,25,Wheat,19:19:19 NPK
Red,70,50,45,500,25,Wheat,19:19:19 NPK
Red,75,50,45,500,25,Wheat,19:19:19 NPK
Red,80,50,45,500,25,Wheat,19:19:19 NPK
Red,60,55,50,600,30,Wheat,19:19:19 NPK
Red,65,55,50,600,30,Wheat,19:19:19 NPK
Red,70,55,50,600,30,Wheat,19:19:19 NPK
Red,75,55,50,600,30,Wheat,19:19:19 NPK
Red,80,55,50,600,30,Wheat,19:19:19 NPK
Red,60,60,55,500,15,Wheat,19:19:19 NPK
Red,65,60,55,500,15,Wheat,19:19:19 NPK
Red,70,60,55,500,15,Wheat,19:19:19 NPK
Red,75,60,55,500,15,Wheat,19:19:19 NPK
Red,80,60,55,500,15,Wheat,19:19:19 NPK
Black,120,60,60,1000,20,Sugarcane,Urea
Black,125,60,60,1000,20,Sugarcane,Urea
Black,130,60,60,1000,20,Sugarcane,Urea
Black,135,60,60,1000,20,Sugarcane,Urea
Black,140,60,60,1000,20,Sugarcane,Urea
Black,145,60,60,1000,20,Sugarcane,Urea
Black,150,60,60,1000,20,Sugarcane,Urea
Black,120,65,65,1100,25,Sugarcane,Urea
Black,125,65,65,1100,25,Sugarcane,Urea
Black,130,65,65,1100,25,Sugarcane,Urea
Black,135,65,65,1100,25,Sugarcane,Urea
Black,140,65,65,1100,25,Sugarcane,Urea
Black,145,65,65,1100,25,Sugarcane,Urea
Black,150,65,65,1100,25,Sugarcane,Urea
Black,120,70,70,1200,30,Sugarcane,Urea
Black,125,70,70,1200,30,Sugarcane,Urea
Black,130,70,70,1200,30,Sugarcane,Urea
Black,135,70,70,1200,30,Sugarcane,Urea
Black,140,70,70,1200,30,Sugarcane,Urea
Black,145,70,70,1200,30,Sugarcane,Urea
Black,150,70,70,1200,30,Sugarcane,Urea
Black,120,75,75,1000,35,Sugarcane,Urea
Black,125,75,75,1000,35,Sugarcane,Urea
Black,130,75,75,1000,35,Sugarcane,Urea
Black,135,75,75,1000,35,Sugarcane,Urea
Black,140,75,75,1000,35,Sugarcane,Urea
Black,145,75,75,1000,35,Sugarcane,Urea
Black,150,75,75,1000,35,Sugarcane,Urea
Black,120,80,80,1100,20,Sugarcane,Urea
Black,125,80,80,1100,20,Sugarcane,Urea
Black,130,80,80,1100,20,Sugarcane,Urea
Black,135,80,80,1100,20,Sugarcane,Urea
Black,140,80,80,1100,20,Sugarcane,Urea
Black,145,80,80,1100,20,Sugarcane,Urea
Black,150,80,80,1100,20,Sugarcane,DAP
Black,120,60,65,1200,25,Sugarcane,DAP
Black,125,60,65,1200,25,Sugarcane,DAP
Black,130,60,65,1200,25,Sugarcane,DAP
Black,135,60,65,1200,25,Sugarcane,DAP
Black,140,60,65,1200,25,Sugarcane,DAP
Black,145,60,65,1200,25,Sugarcane,DAP
Black,150,60,65,1200,25,Sugarcane,DAP
Black,120,65,70,1000,30,Sugarcane,DAP
Black,125,65,70,1000,30,Sugarcane,DAP
Black,130,65,70,1000,30,Sugarcane,DAP
Black,135,65,70,1000,30,Sugarcane,DAP
Black,140,65,70,1000,30,Sugarcane,DAP
Black,145,65,70,1000,30,Sugarcane,DAP
Black,150,65,70,1000,30,Sugarcane,DAP
Black,120,70,75,1100,35,Sugarcane,DAP
Black,125,70,75,1100,35,Sugarcane,DAP
Black,130,70,75,1100,35,Sugarcane,DAP
Black,135,70,75,1100,35,Sugarcane,DAP
Black,140,70,75,1100,35,Sugarcane,DAP
Black,145,70,75,1100,35,Sugarcane,DAP
Black,150,70,75,1100,35,Sugarcane,DAP
Black,120,75,80,1200,20,Sugarcane,DAP
Black,125,75,80,1200,20,Sugarcane,DAP
Black,130,75,80,1200,20,Sugarcane,DAP
Black,135,75,80,1200,20,Sugarcane,DAP
Black,140,75,80,1200,20,Sugarcane,DAP
Black,145,75,80,1200,20,Sugarcane,DAP
Black,150,75,80,1200,20,Sugarcane,DAP
Black,120,80,60,1000,25,Sugarcane,DAP
Black,125,80,60,1000,25,Sugarcane,DAP
Black,130,80,60,1000,25,Sugarcane,DAP
Black,135,80,60,1000,25,Sugarcane,DAP
Black,140,80,60,1000,25,Sugarcane,DAP
Black,145,80,60,1000,25,Sugarcane,DAP
Black,150,80,60,1000,25,Sugarcane,DAP
Black,120,60,70,1100,30,Sugarcane,MOP
Black,125,60,70,1100,30,Sugarcane,MOP
Black,130,60,70,1100,30,Sugarcane,MOP
Black,135,60,70,1100,30,Sugarcane,MOP
Black,140,60,70,1100,30,Sugarcane,MOP
Black,145,60,70,1100,30,Sugarcane,MOP
Black,150,60,70,1100,30,Sugarcane,MOP
Black,120,65,75,1200,35,Sugarcane,MOP
Black,125,65,75,1200,35,Sugarcane,MOP
Black,130,65,75,1200,35,Sugarcane,MOP
Black,135,65,75,1200,35,Sugarcane,MOP
Black,140,65,75,1200,35,Sugarcane,MOP
Black,145,65,75,1200,35,Sugarcane,MOP
Black,150,65,75,1200,35,Sugarcane,MOP
Black,120,70,80,1000,20,Sugarcane,MOP
Black,125,70,80,1000,20,Sugarcane,MOP
Black,130,70,80,1000,20,Sugarcane,MOP
Black,135,70,80,1000,20,Sugarcane,MOP
Black,140,70,80,1000,20,Sugarcane,MOP
Black,145,70,80,1000,20,Sugarcane,MOP
Black,150,70,80,1000,20,Sugarcane,MOP
Black,120,75,60,1100,25,Sugarcane,MOP
Black,125,75,60,1100,25,Sugarcane,MOP
Black,130,75,60,1100,25,Sugarcane,MOP
Black,135,75,60,1100,25,Sugarcane,MOP
Black,140,75,60,1100,25,Sugarcane,MOP
Black,145,75,60,1100,25,Sugarcane,MOP
Black,150,75,60,1100,25,Sugarcane,MOP
Black,120,80,65,1200,30,Sugarcane,MOP
Black,125,80,65,1200,30,Sugarcane,MOP
Black,130,80,65,1200,30,Sugarcane,MOP
Black,135,80,65,1200,30,Sugarcane,MOP
Black,140,80,65,1200,30,Sugarcane,MOP
Black,145,80,65,1200,30,Sugarcane,MOP
Black,150,80,65,1200,30,Sugarcane,MOP
Black,120,60,75,1000,35,Sugarcane,MOP
Black,125,60,75,1000,35,Sugarcane,MOP
Black,130,60,75,1000,35,Sugarcane,MOP
Black,135,60,75,1000,35,Sugarcane,MOP
Black,140,60,75,1000,35,Sugarcane,MOP
Black,145,60,75,1000,35,Sugarcane,MOP
Black,150,60,75,1000,35,Sugarcane,MOP
Black,120,65,80,1100,20,Sugarcane,MOP
Black,125,65,80,1100,20,Sugarcane,MOP
Black,130,65,80,1100,20,Sugarcane,MOP
Black,135,65,80,1100,20,Sugarcane,MOP
Black,140,65,80,1100,20,Sugarcane,MOP
Black,145,65,80,1100,20,Sugarcane,MOP
Black,150,65,80,1100,20,Sugarcane,MOP
Black,120,70,60,1200,25,Sugarcane,MOP
Black,125,70,60,1200,25,Sugarcane,MOP
Black,130,70,60,1200,25,Sugarcane,MOP
Black,135,70,60,1200,25,Sugarcane,MOP
Black,140,70,60,1200,25,Sugarcane,MOP
Black,145,70,60,1200,25,Sugarcane,MOP
Black,150,70,60,1200,25,Sugarcane,MOP
Black,120,75,65,1000,30,Sugarcane,MOP
Black,125,75,65,1000,30,Sugarcane,MOP
Black,130,75,65,1000,30,Sugarcane,MOP
Black,135,75,65,1000,30,Sugarcane,MOP
Black,140,75,65,1000,30,Sugarcane,MOP
Black,145,75,65,1000,30,Sugarcane,MOP
Black,150,75,65,1000,30,Sugarcane,MOP
Black,120,80,70,1100,35,Sugarcane,MOP
Black,125,80,70,1100,35,Sugarcane,MOP
Black,130,80,70,1100,35,Sugarcane,MOP
Black,135,80,70,1100,35,Sugarcane,MOP
Black,140,80,70,1100,35,Sugarcane,MOP
Black,145,80,70,1100,35,Sugarcane,MOP
Black,150,80,70,1100,35,Sugarcane,MOP
Black,120,60,80,1200,20,Sugarcane,MOP
Black,125,60,80,1200,20,Sugarcane,MOP
Black,130,60,80,1200,20,Sugarcane,MOP
Black,135,60,80,1200,20,Sugarcane,MOP
Black,140,60,80,1200,20,Sugarcane,MOP
Black,145,60,80,1200,20,Sugarcane,MOP
Black,150,60,80,1200,20,Sugarcane,MOP
Black,120,65,60,1000,25,Sugarcane,MOP
Black,125,65,60,1000,25,Sugarcane,MOP
Black,130,65,60,1000,25,Sugarcane,MOP
Black,135,65,60,1000,25,Sugarcane,MOP
Black,140,65,60,1000,25,Sugarcane,MOP
Black,145,65,60,1000,25,Sugarcane,MOP
Black,150,65,60,1000,25,Sugarcane,MOP
Black,120,70,65,1100,30,Sugarcane,MOP
Black,125,70,65,1100,30,Sugarcane,MOP
Black,130,70,65,1100,30,Sugarcane,MOP
Black,135,70,65,1100,30,Sugarcane,MOP
Black,140,70,65,1100,30,Sugarcane,MOP
Black,145,70,65,1100,30,Sugarcane,MOP
Black,150,70,65,1100,30,Sugarcane,MOP
Black,120,75,70,1200,35,Sugarcane,MOP
Black,125,75,70,1200,35,Sugarcane,MOP
Black,130,75,70,1200,35,Sugarcane,MOP
Black,135,75,70,1200,35,Sugarcane,MOP
Black,140,75,70,1200,35,Sugarcane,MOP
Black,145,75,70,1200,35,Sugarcane,MOP
Black,150,75,70,1200,35,Sugarcane,MOP
Black,120,80,75,1000,20,Sugarcane,MOP
Black,125,80,75,1000,20,Sugarcane,MOP
Black,130,80,75,1000,20,Sugarcane,MOP
Black,135,80,75,1000,20,Sugarcane,MOP
Black,140,80,75,1000,20,Sugarcane,MOP
Black,145,80,75,1000,20,Sugarcane,MOP
Black,150,80,75,1000,20,Sugarcane,MOP
Black,20,40,20,600,25,Groundnut,Chilated Micronutrient
Black,25,40,20,600,25,Groundnut,Chilated Micronutrient
Black,30,40,20,600,25,Groundnut,Chilated Micronutrient
Black,20,45,25,700,30,Groundnut,Chilated Micronutrient
Black,25,45,25,700,30,Groundnut,Chilated Micronutrient
Black,30,45,25,700,30,Groundnut,Chilated Micronutrient
Black,20,50,30,800,25,Groundnut,Chilated Micronutrient
Black,25,50,30,800,25,Groundnut,Chilated Micronutrient
Black,30,50,30,800,25,Groundnut,Chilated Micronutrient
Black,20,55,35,600,30,Groundnut,Chilated Micronutrient
Black,25,55,35,600,30,Groundnut,Chilated Micronutrient
Black,30,55,35,600,30,Groundnut,Chilated Micronutrient
Black,20,60,40,700,25,Groundnut,Chilated Micronutrient
Black,25,60,40,700,25,Groundnut,Chilated Micronutrient
Black,30,60,40,700,25,Groundnut,Chilated Micronutrient
Black,20,40,25,800,30,Groundnut,SSP
Black,25,40,25,800,30,Groundnut,SSP
Black,30,40,25,800,30,Groundnut,SSP
Black,20,45,30,600,25,Groundnut,SSP
Black,25,45,30,600,25,Groundnut,SSP
Black,30,45,30,600,25,Groundnut,SSP
Black,20,50,35,700,30,Groundnut,SSP
Black,25,50,35,700,30,Groundnut,SSP
Black,30,50,35,700,30,Groundnut,SSP
Black,20,55,40,800,25,Groundnut,SSP
Black,25,55,40,800,25,Groundnut,SSP
Black,30,55,40,800,25,Groundnut,SSP
Black,20,60,20,600,30,Groundnut,SSP
Black,25,60,20,600,30,Groundnut,SSP
Black,30,60,20,600,30,Groundnut,SSP
Black,20,40,30,700,25,Groundnut,Chilated Micronutrient
Black,25,40,30,700,25,Groundnut,Chilated Micronutrient
Black,30,40,30,700,25,Groundnut,Chilated Micronutrient
Black,20,45,35,800,30,Groundnut,Chilated Micronutrient
Black,25,45,35,800,30,Groundnut,Chilated Micronutrient
Black,30,45,35,800,30,Groundnut,Chilated Micronutrient
Black,20,50,40,600,25,Groundnut,Chilated Micronutrient
Black,25,50,40,600,25,Groundnut,Chilated Micronutrient
Black,30,50,40,600,25,Groundnut,Chilated Micronutrient
Black,20,55,20,700,30,Groundnut,Chilated Micronutrient
Black,25,55,20,700,30,Groundnut,Chilated Micronutrient
Black,30,55,20,700,30,Groundnut,Chilated Micronutrient
Black,20,60,25,800,25,Groundnut,Chilated Micronutrient
Black,25,60,25,800,25,Groundnut,Chilated Micronutrient
Black,30,60,25,800,25,Groundnut,Chilated Micronutrient
Black,20,40,35,600,30,Groundnut,SSP
Black,25,40,35,600,30,Groundnut,SSP
Black,30,40,35,600,30,Groundnut,SSP
Black,20,45,40,700,25,Groundnut,SSP
Black,25,45,40,700,25,Groundnut,SSP
Black,30,45,40,700,25,Groundnut,SSP
Black,20,50,20,800,30,Groundnut,SSP
Black,25,50,20,800,30,Groundnut,SSP
Black,30,50,20,800,30,Groundnut,SSP
Black,20,55,25,600,25,Groundnut,SSP
Black,25,55,25,600,25,Groundnut,SSP
Black,30,55,25,600,25,Groundnut,SSP
Black,20,60,30,700,30,Groundnut,SSP
Black,25,60,30,700,30,Groundnut,SSP
Black,30,60,30,700,30,Groundnut,SSP
Black,20,40,40,800,25,Groundnut,Chilated Micronutrient
Black,25,40,40,800,25,Groundnut,Chilated Micronutrient
Black,30,40,40,800,25,Groundnut,Chilated Micronutrient
Black,20,45,20,600,30,Groundnut,Chilated Micronutrient
Black,25,45,20,600,30,Groundnut,Chilated Micronutrient
Black,30,45,20,600,30,Groundnut,Chilated Micronutrient
Black,20,50,25,700,25,Groundnut,Chilated Micronutrient
Black,25,50,25,700,25,Groundnut,Chilated Micronutrient
Black,30,50,25,700,25,Groundnut,Chilated Micronutrient
Black,20,55,30,800,30,Groundnut,Chilated Micronutrient
Black,25,55,30,800,30,Groundnut,Chilated Micronutrient
Black,30,55,30,800,30,Groundnut,Chilated Micronutrient
Black,20,60,35,600,20,Groundnut,Chilated Micronutrient
Black,25,60,35,600,20,Groundnut,Chilated Micronutrient
Black,30,60,35,600,20,Groundnut,Chilated Micronutrient
Black,40,30,20,300,20,Soybean,Urea
Black,45,30,20,300,20,Soybean,Urea
Black,50,30,20,300,20,Soybean,Urea
Black,55,30,20,300,20,Soybean,Urea
Black,60,30,20,300,20,Soybean,Urea
Black,40,35,25,400,25,Soybean,Urea
Black,45,35,25,400,25,Soybean,Urea
Black,50,35,25,400,25,Soybean,Urea
Black,55,35,25,400,25,Soybean,Urea
Black,60,35,25,400,25,Soybean,Urea
Black,40,40,30,300,30,Soybean,Urea
Black,45,40,30,300,30,Soybean,Urea
Black,50,40,30,300,30,Soybean,Urea
Black,55,40,30,300,30,Soybean,Urea
Black,60,40,30,300,30,Soybean,Urea
Black,40,30,25,400,20,Soybean,20:20:20 NPK
Black,45,30,25,400,20,Soybean,20:20:20 NPK
Black,50,30,25,400,20,Soybean,20:20:20 NPK
Black,55,30,25,400,20,Soybean,20:20:20 NPK
Black,60,30,25,400,20,Soybean,20:20:20 NPK
Black,40,35,30,300,25,Soybean,20:20:20 NPK
Black,45,35,30,300,25,Soybean,20:20:20 NPK
Black,50,35,30,300,25,Soybean,20:20:20 NPK
Black,55,35,30,300,25,Soybean,20:20:20 NPK
Black,60,35,30,300,25,Soybean,20:20:20 NPK
Black,40,40,20,400,30,Soybean,20:20:20 NPK
Black,45,40,20,400,30,Soybean,20:20:20 NPK
Black,50,40,20,400,30,Soybean,20:20:20 NPK
Black,55,40,20,400,30,Soybean,20:20:20 NPK
Black,60,40,20,400,30,Soybean,20:20:20 NPK
Black,40,30,30,300,20,Soybean,SSP
Black,45,30,30,300,20,Soybean,SSP
Black,50,30,30,300,20,Soybean,SSP
Black,55,30,30,300,20,Soybean,SSP
Black,60,30,30,300,20,Soybean,SSP
Black,40,35,20,400,25,Soybean,SSP
Black,45,35,20,400,25,Soybean,SSP
Black,50,35,20,400,25,Soybean,SSP
Black,55,35,20,400,25,Soybean,SSP
Black,60,35,20,400,25,Soybean,SSP
Black,40,40,25,300,30,Soybean,SSP
Black,45,40,25,300,30,Soybean,SSP
Black,50,40,25,300,30,Soybean,SSP
Black,55,40,25,300,30,Soybean,SSP
Black,60,40,25,300,30,Soybean,SSP
Black,20,40,20,700,25,Gram,DAP
Black,25,40,20,700,25,Gram,DAP
Black,30,40,20,700,25,Gram,DAP
Black,20,45,25,800,30,Gram,DAP
Black,25,45,25,800,30,Gram,DAP
Black,30,45,25,800,30,Gram,DAP
Black,20,50,30,700,35,Gram,DAP
Black,25,50,30,700,35,Gram,DAP
Black,30,50,30,700,35,Gram,DAP
Black,20,40,25,800,25,Gram,MOP
Black,25,40,25,800,25,Gram,MOP
Black,30,40,25,800,25,Gram,MOP
Black,20,45,30,700,30,Gram,MOP
Black,25,45,30,700,30,Gram,MOP
Black,30,45,30,700,30,Gram,MOP
Black,20,50,20,800,35,Gram,MOP
Black,25,50,20,800,35,Gram,MOP
Black,30,50,20,800,35,Gram,MOP
Black,20,40,30,700,25,Gram,DAP
Black,25,40,30,700,25,Gram,DAP
Black,30,40,30,700,25,Gram,DAP
Black,20,45,20,800,30,Gram,DAP
Black,25,45,20,800,30,Gram,DAP
Black,30,45,20,800,30,Gram,DAP
Black,20,50,25,700,35,Gram,DAP
Black,25,50,25,700,35,Gram,DAP
Black,30,50,25,700,35,Gram,DAP
Red,30,20,20,500,25,Tur,Urea
Red,35,20,20,500,25,Tur,Urea
Red,40,20,20,500,25,Tur,Urea
Red,30,25,25,600,30,Tur,Urea
Red,35,25,25,600,30,Tur,Urea
Red,40,25,25,600,30,Tur,Urea
Red,30,30,20,500,35,Tur,Urea
Red,35,30,20,500,35,Tur,Urea
Red,40,30,20,500,35,Tur,Urea
Red,30,20,25,600,25,Tur,MOP
Red,35,20,25,600,25,Tur,MOP
Red,40,20,25,600,25,Tur,MOP
Red,30,25,20,500,30,Tur,MOP
Red,35,25,20,500,30,Tur,MOP
Red,40,25,20,500,30,Tur,MOP
Red,30,30,25,600,35,Tur,MOP
Red,35,30,25,600,35,Tur,MOP
Red,40,30,25,600,35,Tur,MOP
Black,60,30,20,400,25,Urad,Urea
Black,65,30,20,400,25,Urad,Urea
Black,70,30,20,400,25,Urad,Urea
Black,75,30,20,400,25,Urad,Urea
Black,80,30,20,400,25,Urad,Urea
Black,60,35,25,500,30,Urad,Urea
Black,65,35,25,500,30,Urad,Urea
Black,70,35,25,500,30,Urad,Urea
Black,75,35,25,500,30,Urad,Urea
Black,80,35,25,500,30,Urad,Urea
Black,60,40,30,600,25,Urad,Urea
Black,65,40,30,600,25,Urad,Urea
Black,70,40,30,600,25,Urad,Urea
Black,75,40,30,600,25,Urad,Urea
Black,80,40,30,600,25,Urad,Urea
Black,60,30,25,400,30,Urad,SSP
Black,65,30,25,400,30,Urad,SSP
Black,70,30,25,400,30,Urad,SSP
Black,75,30,25,400,30,Urad,SSP
Black,80,30,25,400,30,Urad,SSP
Black,60,35,30,500,25,Urad,SSP
Black,65,35,30,500,25,Urad,SSP
Black,70,35,30,500,25,Urad,SSP
Black,75,35,30,500,25,Urad,SSP
Black,80,35,30,500,25,Urad,SSP
Black,60,40,20,600,30,Urad,SSP
Black,65,40,20,600,30,Urad,SSP
Black,70,40,20,600,30,Urad,SSP
Black,75,40,20,600,30,Urad,SSP
Black,80,40,20,600,30,Urad,SSP
Black,60,30,30,400,25,Urad,DAP
Black,65,30,30,400,25,Urad,DAP
Black,70,30,30,400,25,Urad,DAP
Black,75,30,30,400,25,Urad,DAP
Black,80,30,30,400,25,Urad,DAP
Black,60,35,20,500,30,Urad,DAP
Black,65,35,20,500,30,Urad,DAP
Black,70,35,20,500,30,Urad,DAP
Black,75,35,20,500,30,Urad,DAP
Black,80,35,20,500,30,Urad,DAP
Black,60,40,25,600,25,Urad,DAP
Black,65,40,25,600,25,Urad,DAP
Black,70,40,25,600,25,Urad,DAP
Black,75,40,25,600,25,Urad,DAP
Black,80,40,25,600,25,Urad,DAP
Black,60,30,20,500,25,Moong,MOP
Black,65,30,20,500,25,Moong,MOP
Black,70,30,20,500,25,Moong,MOP
Black,75,30,20,500,25,Moong,MOP
Black,80,30,20,500,25,Moong,MOP
Black,60,35,25,600,30,Moong,MOP
Black,65,35,25,600,30,Moong,MOP
Black,70,35,25,600,30,Moong,MOP
Black,75,35,25,600,30,Moong,MOP
Black,80,35,25,600,30,Moong,MOP
Black,60,40,30,700,35,Moong,MOP
Black,65,40,30,700,35,Moong,MOP
Black,70,40,30,700,35,Moong,MOP
Black,75,40,30,700,35,Moong,MOP
Black,80,40,30,700,35,Moong,MOP
Black,60,30,25,500,25,Moong,Urea
Black,65,30,25,500,25,Moong,Urea
Black,70,30,25,500,25,Moong,Urea
Black,75,30,25,500,25,Moong,Urea
Black,80,30,25,500,25,Moong,Urea
Black,60,35,30,600,30,Moong,Urea
Black,65,35,30,600,30,Moong,Urea
Black,70,35,30,600,30,Moong,Urea
Black,75,35,30,600,30,Moong,Urea
Black,80,35,30,600,30,Moong,Urea
Black,60,40,20,700,35,Moong,Urea
Black,65,40,20,700,35,Moong,Urea
Black,70,40,20,700,35,Moong,Urea
Black,75,40,20,700,35,Moong,Urea
Black,80,40,20,700,35,Moong,Urea
Black,60,30,30,500,25,Moong,SSP
Black,65,30,30,500,25,Moong,SSP
Black,70,30,30,500,25,Moong,SSP
Black,75,30,30,500,25,Moong,SSP
Black,80,30,30,500,25,Moong,SSP
Black,60,35,20,600,30,Moong,SSP
Black,65,35,20,600,30,Moong,SSP
Black,70,35,20,600,30,Moong,SSP
Black,75,35,20,600,30,Moong,SSP
Black,80,35,20,600,30,Moong,SSP
Black,60,40,25,700,35,Moong,SSP
Black,65,40,25,700,35,Moong,SSP
Black,70,40,25,700,35,Moong,SSP
Black,75,40,25,700,35,Moong,SSP
Black,80,40,25,700,35,Moong,SSP
Red,50,30,20,600,25,Tur,Urea
Red,55,30,20,600,25,Tur,Urea
Red,60,30,20,600,25,Tur,Urea
Red,50,35,25,700,30,Tur,Urea
Red,55,35,25,700,30,Tur,Urea
Red,60,35,25,700,30,Tur,Urea
Red,50,40,20,600,35,Tur,Urea
Red,55,40,20,600,35,Tur,Urea
Red,60,40,20,600,35,Tur,Urea
Red,50,30,25,700,25,Tur,SSP
Red,55,30,25,700,25,Tur,SSP
